mode,load,0_mobilenet_v3_small-4,1_resnet50-4,2_vgg13-32
mps-uncap,0.8,0.7519721984863281,2.0012855529785156,16.460180282592773
mps-uncap,0.9,4.655599594116211,20.717144012451172,32.62591361999512
mps-uncap,1.0,22.786378860473633,208.87041091918945,145.87056636810303
mps-uncap,0.5,0.04935264587402344,0.04935264587402344,0.06961822509765625
mps-uncap,0.6,0.04839897155761719,0.05054473876953125,4.067420959472656
mps-uncap,0.7,0.050187110900878906,0.051975250244140625,10.457396507263184
mps-uncap,0.1,0.05745887756347656,0.056624412536621094,0.06818771362304688
mps-uncap,0.2,0.05543231964111328,0.05805492401123047,0.05936622619628906
mps-uncap,0.3,0.054836273193359375,0.05793571472167969,0.05459785461425781
mps-uncap,0.4,0.05125999450683594,0.05173683166503906,0.05519390106201172
