mode,load,0_mobilenet_v3_small-4,1_resnet50-4,2_vgg13-32
mps-uncap,0.8,110.34917831420898,155.1523208618164,208.6632251739502
mps-uncap,0.9,144.2868709564209,244.61984634399414,278.02324295043945
mps-uncap,1.0,175.63962936401367,1685.014009475708,568.4206485748291
mps-uncap,0.5,29.13951873779297,42.21224784851074,96.527099609375
mps-uncap,0.6,62.013864517211914,59.86475944519043,102.96320915222168
mps-uncap,0.7,70.86348533630371,102.28657722473145,118.30782890319824
mps-uncap,0.1,9.937763214111328,13.109922409057617,20.099401473999023
mps-uncap,0.2,13.508796691894531,22.511959075927734,37.734270095825195
mps-uncap,0.3,18.18704605102539,19.615888595581055,39.93678092956543
mps-uncap,0.4,31.187057495117188,30.524730682373047,60.639142990112305
