mode,load,0_mobilenet_v3_small-4,1_resnet50-4,2_vgg13-32
mps-uncap,0.8,14.021635055541992,21.889448165893555,32.45806694030762
mps-uncap,0.9,16.47770404815674,38.758039474487305,48.99895191192627
mps-uncap,1.0,36.36288642883301,229.34162616729736,162.40596771240234
mps-uncap,0.5,7.197141647338867,9.032845497131348,15.595436096191406
mps-uncap,0.6,8.686304092407227,13.36812973022461,19.537925720214844
mps-uncap,0.7,11.586189270019531,17.126083374023438,25.830626487731934
mps-uncap,0.1,6.189823150634766,6.751298904418945,14.64700698852539
mps-uncap,0.2,6.195545196533203,6.870627403259277,14.68050479888916
mps-uncap,0.3,6.52158260345459,7.138967514038086,14.827728271484375
mps-uncap,0.4,6.366729736328125,7.1811676025390625,15.211105346679688
