mode,load,0_mobilenet_v3_small-4,1_resnet50-4,2_vgg13-32
mps-uncap,0.8,71.23992443084711,129.70112323760992,172.3907041549683
mps-uncap,0.9,105.6736612319948,218.17104339599618,225.28497934341434
mps-uncap,1.0,148.75926971435544,1643.937900066376,524.5842623710631
mps-uncap,0.5,30.418252944946296,41.71809434890747,65.2712631225586
mps-uncap,0.6,42.54210472106908,49.61901664733883,86.18195056915275
mps-uncap,0.7,53.946540355682394,76.11305236816402,112.20573425292962
mps-uncap,0.1,14.959752559661865,17.861425876617435,28.612546920776367
mps-uncap,0.2,17.755017280578613,23.505151271820132,37.11280822753903
mps-uncap,0.3,19.923379421234152,27.93400764465332,40.55433273315432
mps-uncap,0.4,23.238868713378906,29.817423820495595,48.70666265487673
