mode,load,0_densenet121-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_squeezenet1_0-32
mps-uncap,1.0,0.00286102294921875,0.0050067901611328125,0.0026226043701171875,0.000476837158203125
