mode,load,0_efficientnet_b7-16,1_efficientnet_b7-8,2_inception_v3-32,3_mobilenet_v2-32
mps-uncap,1.0,0.014543533325195312,0.007867813110351562,0.000476837158203125,0.000476837158203125
