mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,169.14057731628415,38.388810157775886,52.364919185638406
mps-uncap,0.9,275.5202293395999,52.083432674407966,70.01390457153322
mps-uncap,1.0,980.2048349380492,1219.1253352165224,372.64795780181885
mps-uncap,0.5,58.40929746627807,18.949973583221436,20.781648159027153
mps-uncap,0.6,96.77185058593747,20.50011634826663,26.067316532134928
mps-uncap,0.7,141.45315885543812,23.623061180114746,44.35661077499389
mps-uncap,0.1,51.60556077957153,11.792707443237301,9.756989479064941
mps-uncap,0.2,52.19449996948243,15.948486328125014,11.400854587554932
mps-uncap,0.3,50.53153276443485,16.038808822631836,13.60434055328369
mps-uncap,0.4,54.44916725158692,18.302392959594698,17.682909965515137
