mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,15.96212387084961,2.3148059844970703,5.161762237548828
mps-uncap,0.9,16.17288589477539,2.3429393768310547,5.166769027709961
mps-uncap,1.0,16.622304916381836,2.367258071899414,5.192041397094727
mps-uncap,0.5,15.822410583496094,2.353191375732422,5.1555633544921875
mps-uncap,0.6,15.957117080688477,2.355337142944336,5.157470703125
mps-uncap,0.7,15.828371047973633,2.345561981201172,5.164861679077148
mps-uncap,0.1,15.853643417358398,2.4111270904541016,5.164623260498047
mps-uncap,0.2,15.75326919555664,2.3980140686035156,5.151987075805664
mps-uncap,0.3,15.744686126708984,2.3658275604248047,5.152702331542969
mps-uncap,0.4,15.789985656738281,2.3572444915771484,5.164146423339844
