mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,96.39306068420412,17.778301239013672,25.956797599792484
mps-uncap,0.9,182.9080581665039,25.264096260070804,40.5501365661621
mps-uncap,1.0,579.812216758728,1068.4702634811401,286.02333068847656
mps-uncap,0.5,42.92948246002197,11.71727180480957,11.997461318969727
mps-uncap,0.6,60.637283325195305,12.203216552734375,13.887166976928711
mps-uncap,0.7,73.01414012908936,13.16924095153809,19.27416324615479
mps-uncap,0.1,30.646204948425293,7.084131240844727,5.751895904541017
mps-uncap,0.2,31.473875045776367,9.236574172973633,7.812142372131348
mps-uncap,0.3,32.95917510986328,10.310649871826174,8.867597579956064
mps-uncap,0.4,36.91086769104004,11.342000961303711,10.383081436157227
