mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,15.902280807495117,2.2690296173095703,5.147695541381836
mps-uncap,0.9,16.138553619384766,2.3005008697509766,5.151510238647461
mps-uncap,1.0,16.096115112304688,2.303600311279297,5.171060562133789
mps-uncap,0.5,15.744686126708984,2.2788047790527344,5.139350891113281
mps-uncap,0.6,15.857219696044922,2.312898635864258,5.139589309692383
mps-uncap,0.7,15.738725662231445,2.304553985595703,5.151987075805664
mps-uncap,0.1,15.812158584594727,2.376556396484375,5.148887634277344
mps-uncap,0.2,15.737771987915039,2.3474693298339844,5.134344100952148
mps-uncap,0.3,15.710115432739258,2.316713333129883,5.136251449584961
mps-uncap,0.4,15.750885009765625,2.3391246795654297,5.148887634277344
