mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,43.16854476928711,6.747245788574219,10.19442081451416
mps-uncap,0.9,63.87686729431152,8.571743965148926,14.740943908691406
mps-uncap,1.0,173.19142818450928,352.0897626876831,110.76807975769043
mps-uncap,0.5,25.02119541168213,6.084680557250977,5.779147148132324
mps-uncap,0.6,29.969215393066406,6.304264068603516,6.560921669006348
mps-uncap,0.7,36.521077156066895,6.133317947387695,7.938504219055176
mps-uncap,0.1,28.994202613830566,6.263256072998047,5.354404449462891
mps-uncap,0.2,22.863388061523438,6.181001663208008,5.321860313415527
mps-uncap,0.3,22.938966751098633,6.317853927612305,5.365729331970215
mps-uncap,0.4,23.29230308532715,6.255388259887695,5.435824394226074
