mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,51.95736885070801,11.340141296386719,8.33892822265625
mps-uncap,0.9,55.552005767822266,10.831832885742188,8.514165878295898
mps-uncap,1.0,54.37207221984863,12.234210968017578,8.790969848632812
mps-uncap,0.5,51.69224739074707,9.751319885253906,8.225679397583008
mps-uncap,0.6,53.11703681945801,10.519742965698242,8.313655853271484
mps-uncap,0.7,55.33170700073242,10.540962219238281,8.562564849853516
mps-uncap,0.1,31.93044662475586,8.711814880371094,8.17108154296875
mps-uncap,0.2,32.801151275634766,10.311365127563477,8.198022842407227
mps-uncap,0.3,38.660287857055664,9.90915298461914,8.904695510864258
mps-uncap,0.4,49.23653602600098,10.359764099121094,8.339166641235352
