mode,load,0_densenet201-16,1_mobilenet_v3_small-4,2_vgg16-8
mps-uncap,0.8,200.15907287597656,57.73425102233887,70.43242454528809
mps-uncap,0.9,311.176061630249,97.64814376831055,110.44621467590332
mps-uncap,1.0,1195.0554847717285,1269.3302631378174,418.06602478027344
mps-uncap,0.5,80.72972297668457,27.976274490356445,42.82498359680176
mps-uncap,0.6,140.49029350280762,36.46492958068848,57.20710754394531
mps-uncap,0.7,191.2381649017334,38.028717041015625,81.45904541015625
mps-uncap,0.1,51.638126373291016,20.416736602783203,11.124134063720703
mps-uncap,0.2,65.60230255126953,23.597240447998047,15.432357788085938
mps-uncap,0.3,60.77313423156738,26.344776153564453,19.5009708404541
mps-uncap,0.4,63.117027282714844,26.423931121826172,22.332191467285156
