mode,load,0_efficientnet_b5-32,1_alexnet-16,2_resnet34-16
mps-uncap,1.0,47.77646064758301,3.95965576171875,15.284419059753418
mig,1.0,63.207387924194336,3.8652420043945312,12.15052604675293
