mode,load,0_efficientnet_b5-32,1_alexnet-16,2_resnet34-16
mps-uncap,1.0,56.7011833190918,11.714935302734375,26.079416275024414
mig,1.0,71.31576538085938,13.657331466674805,20.786523818969727
