mode,load,0_efficientnet_b5-32,1_alexnet-16,2_resnet34-16
mps-uncap,1.0,49.541730880737305,6.880044937133789,23.70758056640625
mig,1.0,65.96605777740479,5.247850418090819,14.307394027709961
