mode,load,0_efficientnet_b5-32,1_alexnet-16,2_resnet34-16
mps-uncap,1.0,48.56991767883301,5.939602851867676,21.30305767059326
mig,1.0,64.02754783630371,4.216432571411133,12.703371047973633
