mode,load,0_efficientnet_b5-32,1_alexnet-16,2_resnet34-16
mps-uncap,1.0,49.54162120819092,6.880044937133789,23.707354068756104
mig,1.0,65.96581935882568,5.247831344604492,14.307394027709961
