mode,load,0_densenet161-8,1_resnet101-4,2_squeezenet1_1-2
mps-uncap,0.8,32.56106376647949,21.841049194335938,15.678882598876953
mps-uncap,0.9,26.611804962158203,17.145395278930664,11.164188385009766
mps-uncap,1.0,29.875993728637695,19.089937210083008,15.403985977172852
mps-uncap,0.5,29.646873474121094,14.535903930664062,15.791177749633789
mps-uncap,0.6,29.259681701660156,13.995647430419922,14.639616012573242
mps-uncap,0.7,31.981706619262695,24.324893951416016,10.103225708007812
mps-uncap,0.1,38.93566131591797,24.93739128112793,6.224870681762695
mps-uncap,0.2,30.071496963500977,22.63927459716797,5.986213684082031
mps-uncap,0.3,30.18355369567871,17.711400985717773,10.535478591918945
mps-uncap,0.4,24.28412437438965,20.093679428100586,11.127233505249023
