mode,load,0_densenet161-8,1_resnet101-4,2_squeezenet1_1-2
mps-uncap,0.8,62.67690658569336,29.059410095214844,6.275415420532227
mps-uncap,0.9,2808.9635372161865,146.57330513000488,721.0410833358765
mps-uncap,1.0,1942.0742988586426,5133.108854293823,4196.904897689819
mps-uncap,0.5,20.255088806152344,12.424707412719727,2.5148391723632812
mps-uncap,0.6,27.008414268493652,14.892816543579102,3.0095577239990234
mps-uncap,0.7,35.58993339538574,20.33233642578125,3.254413604736328
mps-uncap,0.1,20.3092098236084,16.7769193649292,3.718137741088867
mps-uncap,0.2,18.935799598693848,13.729214668273926,3.644108772277832
mps-uncap,0.3,18.896937370300293,11.378645896911621,3.0562877655029297
mps-uncap,0.4,18.684864044189453,10.89167594909668,2.573728561401367
