mode,load,0_densenet161-8,1_resnet101-4,2_squeezenet1_1-2
mps-uncap,0.8,282.2676134109497,113.66598367691036,30.66745758056639
mps-uncap,0.9,4644.760601520538,511.8392944335931,1138.5806655883787
mps-uncap,1.0,3024.5965576171875,9465.70852279663,7463.609294891357
mps-uncap,0.5,75.13828277587886,35.76124429702759,7.028794288635258
mps-uncap,0.6,86.61782026290886,52.1932411193847,10.389719009399414
mps-uncap,0.7,141.73575401306113,93.37394714355419,11.482048034667947
mps-uncap,0.1,27.72671222686757,19.495234489440914,4.5202636718749964
mps-uncap,0.2,25.73996067047118,24.189047813415574,7.064828872680666
mps-uncap,0.3,34.91989135742188,24.64076995849609,7.654047012329088
mps-uncap,0.4,47.62992858886725,30.506796836852995,7.268981933593738
