mode,load,0_densenet161-8,1_resnet101-4,2_squeezenet1_1-2
mps-uncap,0.8,16.661405563354492,8.984088897705078,1.6968250274658203
mps-uncap,0.9,17.096519470214844,9.17363166809082,1.7285346984863281
mps-uncap,1.0,16.721725463867188,9.191036224365234,1.7304420471191406
mps-uncap,0.5,16.443490982055664,9.084939956665039,1.6930103302001953
mps-uncap,0.6,16.544818878173828,8.825063705444336,1.7004013061523438
mps-uncap,0.7,16.5555477142334,8.847713470458984,1.6922950744628906
mps-uncap,0.1,16.475677490234375,9.168624877929688,1.9190311431884766
mps-uncap,0.2,16.376256942749023,9.011983871459961,1.7313957214355469
mps-uncap,0.3,16.602754592895508,8.89444351196289,1.682281494140625
mps-uncap,0.4,16.717910766601562,8.96453857421875,1.714944839477539
