mode,load,0_densenet161-8,1_resnet101-4,2_squeezenet1_1-2
mps-uncap,0.8,354.78687286376953,152.19902992248535,49.207448959350586
mps-uncap,0.9,4711.580276489258,592.7598476409912,1205.7387828826904
mps-uncap,1.0,3118.396759033203,9613.884925842285,7565.778732299805
mps-uncap,0.5,124.16648864746094,65.84906578063965,16.27349853515625
mps-uncap,0.6,183.77947807312012,94.39396858215332,23.699283599853516
mps-uncap,0.7,209.16414260864258,152.03499794006348,29.00218963623047
mps-uncap,0.1,66.86830520629883,49.767255783081055,15.579938888549805
mps-uncap,0.2,53.61795425415039,50.145626068115234,16.44754409790039
mps-uncap,0.3,67.62027740478516,44.66533660888672,18.393754959106445
mps-uncap,0.4,89.72573280334473,59.07416343688965,19.14691925048828
