mode,load,0_inception_v3-16,1_mobilenet_v2-8,2_resnet34-16
mps-uncap,0.8,51.36232376098631,19.900798797607422,42.26512908935549
mps-uncap,0.9,198.3344554901123,318.02487373352056,93.47903728485109
mps-uncap,1.0,3830.964207649231,2390.0273323059087,6395.371675491333
mps-uncap,0.5,11.490631103515625,7.008028030395509,7.59320259094238
mps-uncap,0.6,16.90089702606201,8.363723754882812,11.520552635192871
mps-uncap,0.7,19.188857078552246,15.140652656555176,17.817401885986346
mps-uncap,0.1,0.05719661712646485,5.187749862670897,1.5841007232666038
mps-uncap,0.2,10.362839698791502,8.217930793762209,4.343986511230469
mps-uncap,0.3,10.208749771118166,7.007598876953125,5.5495023727417045
mps-uncap,0.4,11.119818687438963,6.863713264465332,6.684541702270507
