mode,load,0_densenet201-8,1_mobilenet_v3_small-16,2_squeezenet1_0-2
mps-uncap,0.8,12.022018432617188,2.3818016052246094,0.9775161743164062
mps-uncap,0.9,12.346744537353516,2.321958541870117,0.9918212890625
mps-uncap,1.0,13.226509094238281,2.413511276245117,0.9934902191162109
mps-uncap,0.5,12.299299240112305,2.374887466430664,1.0051727294921875
mps-uncap,0.6,12.216806411743164,2.3963451385498047,0.9844303131103516
mps-uncap,0.7,12.244701385498047,2.330303192138672,0.9856224060058594
mps-uncap,0.1,12.094497680664062,2.415895462036133,1.0104179382324219
mps-uncap,0.2,12.171030044555664,2.4204254150390625,0.9937286376953125
mps-uncap,0.3,12.05134391784668,2.3391246795654297,1.003265380859375
mps-uncap,0.4,12.187957763671875,2.327442169189453,0.9942054748535156
