mode,load,0_densenet201-8,1_mobilenet_v3_small-16,2_squeezenet1_0-2
mps-uncap,0.8,16.75494909286499,3.6818981170654297,2.3517608642578125
mps-uncap,0.9,15.841674804687504,3.74237060546875,2.553491592407226
mps-uncap,1.0,16.953086853027344,3.7317276000976562,2.427816390991211
mps-uncap,0.5,22.058169841766357,5.022525787353516,2.7182960510253906
mps-uncap,0.6,17.010893821716333,4.151959419250488,2.479395866394043
mps-uncap,0.7,16.963968276977536,3.765370845794677,2.3514723777770996
mps-uncap,0.1,32.90975570678711,7.064051628112793,3.0693912506103516
mps-uncap,0.2,29.730253219604496,6.738939285278319,2.961187362670898
mps-uncap,0.3,22.252511978149414,6.601870059967041,3.0751609802246094
mps-uncap,0.4,22.333681583404537,5.968959331512452,2.9892921447753906
