mode,load,0_densenet201-8,1_mobilenet_v3_small-16,2_squeezenet1_0-2
mps-uncap,0.8,16.14201068878174,3.201389312744141,1.781249046325684
mps-uncap,0.9,15.27714729309082,3.3639907836914076,2.009153366088867
mps-uncap,1.0,16.62135124206543,3.466367721557617,1.8773078918457031
mps-uncap,0.5,16.086697578430176,3.995656967163086,2.4306297302246094
mps-uncap,0.6,15.526580810546877,3.42097282409668,2.088308334350586
mps-uncap,0.7,15.933084487915039,3.159594535827637,1.8110275268554688
mps-uncap,0.1,29.668140411376957,6.726217269897462,2.8753280639648438
mps-uncap,0.2,21.882200241088867,6.303501129150391,2.7832984924316406
mps-uncap,0.3,21.3162899017334,5.959272384643555,2.8642654418945312
mps-uncap,0.4,20.965862274169922,4.689741134643555,2.759075164794922
