mode,load,0_densenet201-8,1_mobilenet_v3_small-16,2_squeezenet1_0-2
mps-uncap,0.8,14.874577522277832,2.6886463165283203,1.4035701751708984
mps-uncap,0.9,14.773845672607422,2.7654170989990234,1.5919208526611328
mps-uncap,1.0,16.179323196411133,2.8536319732666016,1.4758110046386719
mps-uncap,0.5,13.933300971984863,2.6426315307617188,1.756906509399414
mps-uncap,0.6,13.921737670898438,2.58636474609375,1.6582012176513672
mps-uncap,0.7,14.299154281616211,2.5777816772460938,1.4603137969970703
mps-uncap,0.1,21.29530906677246,6.017208099365234,2.5529861450195312
mps-uncap,0.2,19.55389976501465,5.869865417480469,2.5169849395751953
mps-uncap,0.3,14.767169952392578,3.9763450622558594,2.600431442260742
mps-uncap,0.4,14.14787769317627,3.7899017333984375,2.386331558227539
