mode,load,0_densenet201-8,1_mobilenet_v3_small-16,2_squeezenet1_0-2
mps-uncap,0.8,49.38626289367676,12.832117080688477,3.4264087677001975
mps-uncap,0.9,64.51129913330078,34.24878120422366,8.985090255737306
mps-uncap,1.0,552.0520210266113,2244.6578025817876,8.026361465454102
mps-uncap,0.5,17.33591556549073,5.2928924560546875,3.4172058105468746
mps-uncap,0.6,20.750761032104496,4.972290992736817,3.103494644165039
mps-uncap,0.7,27.63795852661133,6.815171241760268,2.8507232666015634
mps-uncap,0.1,9.603214263916035,3.313922882080078,0.8393526077270513
mps-uncap,0.2,11.944675445556644,5.839157104492188,2.0315170288085938
mps-uncap,0.3,14.272689819335938,6.201982498168945,2.7529239654541016
mps-uncap,0.4,13.838577270507809,5.876612663269044,3.7204265594482417
