mode,load,0_mobilenet_v3_small-2,1_mobilenet_v3_small-2,2_mobilenet_v3_small-2,3_mobilenet_v3_small-2
mig,0.1,6.6049528121948375,8.195137977600094,8.114204406738267,5.269732475280756
mig,0.2,13.213105201721202,13.521757125854501,12.703101634979266,15.136756896972708
mig,0.3,13.610823154449461,15.29615879058834,13.316326141357415,13.589813709259033
mig,0.4,12.328863143920898,12.773051261901852,12.866144180297855,12.920963764190658
mig,0.5,9.685966968536365,11.0340738296509,11.302292346954328,9.912252426147447
mig,0.6,12.948474884033198,10.459909439086916,10.924956798553469,11.106455326080306
mig,0.7,15.21039485931399,13.615128993988025,14.759433269500732,14.30032730102537
mig,0.8,20.07255554199221,19.936370849609364,20.011665821075436,21.452236175537056
mig,0.9,36.9342565536499,30.671970844268785,54.73434925079346,37.386493682861335
mig,1.0,208.17334175109863,144.8618936538696,54.62709426879883,170.31874895095825
