mode,load,0_mobilenet_v3_small-2,1_mobilenet_v3_small-2,2_mobilenet_v3_small-2,3_mobilenet_v3_small-2
mig,0.1,2.2606372833251984,2.96461582183838,2.5748252868652424,1.2988328933715827
mig,0.2,5.462312698364256,5.682802200317382,6.19480609893799,6.355595588684083
mig,0.3,6.0367584228515625,6.492137908935544,6.2075138092041025,6.468105316162109
mig,0.4,5.539894104003906,5.762171745300294,5.7427406311035165,5.839610099792481
mig,0.5,4.018092155456543,4.64472770690918,4.602551460266113,4.5261383056640625
mig,0.6,5.314588546752929,4.846668243408203,4.847455024719237,5.54506778717041
mig,0.7,7.775926589965823,6.107521057128906,7.233738899230957,6.291055679321289
mig,0.8,10.040760040283203,9.726762771606445,10.585021972656264,12.275838851928723
mig,0.9,17.71998405456543,17.065811157226566,25.10809898376465,19.452285766601566
mig,1.0,164.54441547393796,71.79937362670898,32.75203704833985,127.73816585540773
