mode,load,0_mobilenet_v3_small-2,1_mobilenet_v3_small-2,2_mobilenet_v3_small-2,3_mobilenet_v3_small-2
mig,0.1,11.982975006103517,13.579442501068083,13.544926643371566,10.72110891342163
mig,0.2,18.089089393615726,17.815752029418952,17.837562561035185,20.02170324325565
mig,0.3,17.49972343444823,19.169945716857896,17.427721023559563,17.524502277374268
mig,0.4,15.38705825805664,15.83113431930541,15.849938392639162,16.15196228027342
mig,0.5,12.375578880310055,13.925142288208026,14.120066165924067,12.639856338500975
mig,0.6,15.447204113006578,12.862234115600586,13.295528888702396,13.480591773986816
mig,0.7,17.65275478363038,15.996017456054682,17.166972160339355,16.681003570556623
mig,0.8,22.42870330810549,22.346329689025858,22.351598739623995,23.931584358215307
mig,0.9,39.33684825897222,32.99151420593253,57.192325592041016,39.86047744750978
mig,1.0,210.56941747665405,147.31044769287107,56.9713592529297,172.7332854270935
