mode,load,0_mobilenet_v3_small-2,1_mobilenet_v3_small-2,2_mobilenet_v3_small-2,3_mobilenet_v3_small-2
mig,0.1,2.323150634765625,2.2995471954345703,2.3183822631835938,2.3758411407470703
mig,0.2,2.263307571411133,2.2771358489990234,2.2635459899902344,2.3508071899414062
mig,0.3,2.290964126586914,2.302885055541992,2.270221710205078,2.3555755615234375
mig,0.4,2.2783279418945312,2.277851104736328,2.3055076599121094,2.3202896118164062
mig,0.5,2.2618770599365234,2.254962921142578,2.298116683959961,2.312183380126953
mig,0.6,2.2852420806884766,2.2804737091064453,2.2733211517333984,2.3202896118164062
mig,0.7,2.3212432861328125,2.2592544555664062,2.323627471923828,2.274036407470703
mig,0.8,2.277851104736328,2.2439956665039062,2.274036407470703,2.354860305786133
mig,0.9,2.2611618041992188,2.251148223876953,2.3267269134521484,2.352476119995117
mig,1.0,2.258777618408203,2.2568702697753906,2.208709716796875,2.347230911254883
