mode,load,0_inception_v3-2,1_mobilenet_v3_large-32,2_vgg16-2
mps-uncap,0.8,2.318143844604492,4.158616065979004,1.1639595031738281
mps-uncap,0.9,10.606050491333008,7.954239845275879,3.1571388244628906
mps-uncap,1.0,1364.5820617675781,38.309335708618164,22.000789642333984
mps-uncap,0.5,0.04839897155761719,0.04506111145019531,0.04100799560546875
mps-uncap,0.6,0.04363059997558594,0.0457763671875,0.04172325134277344
mps-uncap,0.7,0.27763843536376953,1.1310577392578125,0.09226799011230469
mps-uncap,0.1,0.05793571472167969,0.05555152893066406,0.04744529724121094
mps-uncap,0.2,0.0553131103515625,0.050067901611328125,0.04601478576660156
mps-uncap,0.3,0.05269050598144531,0.05078315734863281,0.046253204345703125
mps-uncap,0.4,0.04982948303222656,0.04935264587402344,0.04649162292480469
