mode,load,0_inception_v3-2,1_mobilenet_v3_large-32,2_vgg16-2
mps-uncap,0.8,56.7021369934082,98.10972213745117,41.33272171020508
mps-uncap,0.9,204.30684089660645,102.27704048156738,62.99090385437012
mps-uncap,1.0,2836.064338684082,289.9594306945801,182.69824981689453
mps-uncap,0.5,49.147844314575195,27.32062339782715,18.610715866088867
mps-uncap,0.6,43.564558029174805,57.94024467468262,21.63553237915039
mps-uncap,0.7,121.3386058807373,49.787044525146484,32.02199935913086
mps-uncap,0.1,35.11810302734375,17.627954483032227,6.69550895690918
mps-uncap,0.2,34.49654579162598,19.675493240356445,7.636308670043945
mps-uncap,0.3,39.099931716918945,24.77288246154785,11.387348175048828
mps-uncap,0.4,49.58915710449219,46.99301719665527,16.714096069335938
