mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-4,3_resnet152-32
mps-uncap,1.0,13.933205604553226,12.38372325897217,11.963820457458496,46.32387161254883
