mode,load,0_densenet121-32,1_efficientnet_b6-2,2_efficientnet_b7-32
mps-uncap,0.8,15.455961227416992,10.100841522216797,48.15506935119629
mps-uncap,0.9,15.460491180419922,9.926080703735352,48.32148551940918
mps-uncap,1.0,15.51961898803711,9.97018814086914,48.470258712768555
mps-uncap,0.5,15.38228988647461,9.972572326660156,48.20609092712402
mps-uncap,0.6,15.38705825805664,9.95492935180664,48.24542999267578
mps-uncap,0.7,15.394449234008789,9.819984436035156,48.097848892211914
mps-uncap,0.1,15.536785125732422,10.330677032470703,48.22683334350586
mps-uncap,0.2,15.497922897338867,9.994268417358398,48.25472831726074
mps-uncap,0.3,15.48457145690918,9.577751159667969,48.17843437194824
mps-uncap,0.4,15.497684478759766,9.983539581298828,48.25329780578613
