mode,load,0_densenet121-32,1_efficientnet_b6-2,2_efficientnet_b7-32
mps-uncap,0.8,15.414714813232422,9.927988052368164,48.12431335449219
mps-uncap,0.9,15.437602996826172,9.752511978149414,48.20609092712402
mps-uncap,1.0,15.464067459106445,9.802103042602539,48.42948913574219
mps-uncap,0.5,15.350103378295898,9.82522964477539,48.174142837524414
mps-uncap,0.6,15.358686447143555,9.876012802124023,48.14648628234863
mps-uncap,0.7,15.380144119262695,9.705543518066406,48.07591438293457
mps-uncap,0.1,15.470266342163086,10.307550430297852,48.143625259399414
mps-uncap,0.2,15.464544296264648,9.86623764038086,48.18105697631836
mps-uncap,0.3,15.47098159790039,9.560823440551758,48.113346099853516
mps-uncap,0.4,15.452146530151367,9.760379791259766,48.218727111816406
