mode,load,0_densenet121-32,1_efficientnet_b6-2,2_efficientnet_b7-32
mps-uncap,0.8,46.03004455566406,38.33293914794922,98.7694263458252
mps-uncap,0.9,80.2609920501709,70.44506072998047,185.06526947021484
mps-uncap,1.0,451.5320062637329,426.2824058532715,371.4632987976074
mps-uncap,0.5,18.6007022857666,20.585060119628906,61.88392639160156
mps-uncap,0.6,31.33368492126465,22.75979518890381,66.67256355285645
mps-uncap,0.7,39.920806884765625,35.387277603149414,76.13873481750488
mps-uncap,0.1,16.75248146057129,23.73814582824707,48.3241081237793
mps-uncap,0.2,16.577482223510742,22.94468879699707,49.74949359893799
mps-uncap,0.3,16.895294189453125,21.996378898620605,50.03809928894043
mps-uncap,0.4,17.25482940673828,18.613576889038086,56.61952495574951
