mode,load,0_densenet121-32,1_efficientnet_b6-2,2_efficientnet_b7-32
mps-uncap,0.8,75.03738403320314,52.164793014526374,151.3162612915039
mps-uncap,0.9,288.94605636596674,188.3488655090332,353.7410736083984
mps-uncap,1.0,1153.4343481063845,1331.035900115967,928.0462741851816
mps-uncap,0.5,18.84627342224121,19.24300193786621,64.90042209625244
mps-uncap,0.6,37.19954490661621,30.51619529724121,74.688720703125
mps-uncap,0.7,52.50668525695801,43.67489814758303,117.97251701354979
mps-uncap,0.1,0.07462501525878906,0.07228851318359375,0.07600784301757812
mps-uncap,0.2,0.07271766662597656,3.775191307067889,28.510093688964847
mps-uncap,0.3,10.47658920288086,12.432074546813965,21.36802673339844
mps-uncap,0.4,15.407752990722665,9.338235855102543,43.251991271972656
