mode,load,0_densenet121-32,1_efficientnet_b6-2,2_efficientnet_b7-32
mps-uncap,0.8,204.31900024414062,159.2259407043457,356.0166358947754
mps-uncap,0.9,528.2237529754639,469.41256523132324,774.90234375
mps-uncap,1.0,1531.7983627319336,1817.955493927002,1437.1273517608643
mps-uncap,0.5,91.69507026672363,99.20334815979004,161.08465194702148
mps-uncap,0.6,106.60171508789062,115.26703834533691,291.17774963378906
mps-uncap,0.7,150.29096603393555,213.98663520812988,263.9443874359131
mps-uncap,0.1,13.02647590637207,18.24808120727539,19.05989646911621
mps-uncap,0.2,31.470298767089844,38.016319274902344,72.57652282714844
mps-uncap,0.3,65.07301330566406,56.22291564941406,105.84402084350586
mps-uncap,0.4,72.73054122924805,51.48744583129883,153.76591682434082
