mode,load,0_densenet121-32,1_efficientnet_b6-2,2_efficientnet_b7-32
mps-uncap,0.8,8.430004119873047,0.06413459777832031,40.27533531188965
mps-uncap,0.9,41.066884994506836,32.453060150146484,118.6821460723877
mps-uncap,1.0,409.30914878845215,388.3082866668701,299.47447776794434
mps-uncap,0.5,0.05936622619628906,0.061511993408203125,0.06663799285888672
mps-uncap,0.6,0.06270408630371094,0.060558319091796875,0.0680685043334961
mps-uncap,0.7,0.0642538070678711,0.06079673767089844,16.555070877075195
mps-uncap,0.1,0.0680685043334961,0.0667572021484375,0.06031990051269531
mps-uncap,0.2,0.06103515625,0.06341934204101562,0.060677528381347656
mps-uncap,0.3,0.06449222564697266,0.061511993408203125,0.06175041198730469
mps-uncap,0.4,0.05984306335449219,0.06079673767089844,0.06222724914550781
