mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,37.00757026672363,172.88541793823242,67.70706176757812
mps-uncap,0.9,47.78122901916504,416.6603088378906,245.47076225280762
mps-uncap,1.0,92.47970581054688,627.272367477417,441.40148162841797
mps-uncap,0.5,11.9476318359375,87.75615692138672,26.926279067993164
mps-uncap,0.6,20.31731605529785,105.33452033996582,41.58377647399902
mps-uncap,0.7,22.845745086669922,135.5600357055664,48.325538635253906
mps-uncap,0.1,4.601240158081055,32.53459930419922,10.259389877319336
mps-uncap,0.2,6.867885589599609,38.16390037536621,15.330791473388672
mps-uncap,0.3,9.695053100585938,51.66482925415039,16.769886016845703
mps-uncap,0.4,13.070344924926758,61.24687194824219,33.670902252197266
