mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,5.103883743286134,34.00758981704712,11.251306533813475
mps-uncap,0.9,5.086886882781982,36.21172904968262,11.424086093902588
mps-uncap,1.0,5.443522930145264,35.03467082977295,11.836824417114252
mps-uncap,0.5,4.377140998840333,30.746793746948246,10.086445808410643
mps-uncap,0.6,4.704911708831781,30.527186393737782,10.556125640869142
mps-uncap,0.7,4.931335449218745,32.90128707885742,10.723257064819336
mps-uncap,0.1,3.0604195594787513,19.51456069946289,7.075471878051764
mps-uncap,0.2,3.37735176086426,24.166657924652093,8.753671646118166
mps-uncap,0.3,3.9568996429443355,25.410351753234863,9.569168090820312
mps-uncap,0.4,4.268918037414546,28.096041679382324,10.054540634155277
