mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,0.008344650268554688,0.012636184692382812,0.008821487426757812
mps-uncap,0.9,0.00762939453125,0.0133514404296875,0.008821487426757812
mps-uncap,1.0,0.007152557373046875,0.014781951904296875,0.010251998901367188
mps-uncap,0.5,0.0073909759521484375,0.013113021850585938,0.009059906005859375
mps-uncap,0.6,0.0073909759521484375,0.012636184692382812,0.008821487426757812
mps-uncap,0.7,0.007867813110351562,0.01239776611328125,0.009059906005859375
mps-uncap,0.1,0.010251998901367188,0.027894973754882812,0.010967254638671875
mps-uncap,0.2,0.009775161743164062,0.016927719116210938,0.011205673217773438
mps-uncap,0.3,0.009059906005859375,0.013828277587890625,0.01049041748046875
mps-uncap,0.4,0.008821487426757812,0.013828277587890625,0.009059906005859375
