mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,5.935168266296388,66.72379970550537,16.32347106933594
mps-uncap,0.9,11.360549926757814,160.65001487731934,41.74201488494872
mps-uncap,1.0,35.976886749267614,228.9107799530029,213.38248252868652
mps-uncap,0.5,1.3234615325927734,17.87738800048828,3.8793563842773438
mps-uncap,0.6,2.0462274551391597,23.21062088012695,5.774307250976563
mps-uncap,0.7,3.845500946044922,35.328435897827156,9.551525115966797
mps-uncap,0.1,0.06103515625,0.07581710815429688,0.07081031799316406
mps-uncap,0.2,0.06251335144042976,0.06980895996093749,0.07381439208984372
mps-uncap,0.3,0.6366729736328124,10.119342803955089,1.2726783752441406
mps-uncap,0.4,1.0056972503662112,11.07501983642578,2.8228759765625
