mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,0.9868144989013672,16.008377075195312,3.2982826232910156
mps-uncap,0.9,1.0101795196533203,16.702890396118164,3.3218860626220703
mps-uncap,1.0,0.9756088256835938,16.22939109802246,3.353118896484375
mps-uncap,0.5,0.9787082672119141,15.432357788085938,3.309011459350586
mps-uncap,0.6,0.9810924530029297,15.471935272216797,3.3004283905029297
mps-uncap,0.7,0.9768009185791016,15.527009963989258,3.298521041870117
mps-uncap,0.1,0.9784698486328125,15.471935272216797,3.2958984375
mps-uncap,0.2,1.0187625885009766,15.369415283203125,3.2892227172851562
mps-uncap,0.3,1.0077953338623047,15.358209609985352,3.2906532287597656
mps-uncap,0.4,0.9808540344238281,15.42210578918457,3.304719924926758
