mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,6.461143493652344,35.62188148498535,12.211084365844727
mps-uncap,0.9,6.064176559448242,37.268638610839844,12.7105712890625
mps-uncap,1.0,6.681919097900391,36.35358810424805,12.789726257324219
mps-uncap,0.5,5.652666091918945,32.36746788024902,11.647701263427734
mps-uncap,0.6,6.406307220458984,32.43446350097656,11.765718460083008
mps-uncap,0.7,6.438970565795898,33.837318420410156,12.033462524414062
mps-uncap,0.1,4.513740539550781,21.834850311279297,10.231733322143555
mps-uncap,0.2,4.832744598388672,25.173425674438477,10.65826416015625
mps-uncap,0.3,6.065130233764648,27.769088745117188,10.993719100952148
mps-uncap,0.4,5.92803955078125,29.599666595458984,11.378765106201172
