mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,0.46384334564208984,8.218169212341309,1.9505023956298828
mps-uncap,0.9,2.090930938720703,33.47301483154297,7.619500160217285
mps-uncap,1.0,8.777499198913574,61.31720542907715,49.196720123291016
mps-uncap,0.5,0.039577484130859375,0.05984306335449219,0.044345855712890625
mps-uncap,0.6,0.04029273986816406,0.05745887756347656,0.045299530029296875
mps-uncap,0.7,0.04100799560546875,0.058650970458984375,0.04673004150390625
mps-uncap,0.1,0.04506111145019531,0.06318092346191406,0.053882598876953125
mps-uncap,0.2,0.044345855712890625,0.06413459777832031,0.04696846008300781
mps-uncap,0.3,0.0438690185546875,0.06222724914550781,0.043392181396484375
mps-uncap,0.4,0.04267692565917969,0.058770179748535156,0.04410743713378906
