mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,21.020302772521976,148.35302591323867,49.623031616210916
mps-uncap,0.9,28.112792968750007,343.2931900024414,153.87968540191588
mps-uncap,1.0,69.79074954986582,508.3915853500364,363.6779689788817
mps-uncap,0.5,7.261848449707032,66.98072433471683,17.322797775268523
mps-uncap,0.6,8.506240844726552,70.12148141860942,20.89136123657228
mps-uncap,0.7,13.46881866455078,103.43218803405766,30.662190914154042
mps-uncap,0.1,3.164141178131103,29.79779243469237,7.1842288970947275
mps-uncap,0.2,4.052143096923832,34.02599096298218,10.041491985321045
mps-uncap,0.3,5.120654106140136,43.52892875671387,10.911226272583008
mps-uncap,0.4,6.343264579772948,49.26535844802855,15.427780151367196
