mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,8.53242874145508,93.41998100280763,23.04406166076661
mps-uncap,0.9,13.966751098632816,193.7246322631836,48.82228374481201
mps-uncap,1.0,38.71464729309082,262.1740818023681,220.82939147949227
mps-uncap,0.5,3.6771774291992188,38.98181915283204,9.958028793334961
mps-uncap,0.6,4.507279396057127,45.40557861328125,11.653661727905273
mps-uncap,0.7,6.4822196960449245,60.009288787841804,16.075491905212402
mps-uncap,0.1,1.6442775726318364,18.74232292175293,4.178571701049804
mps-uncap,0.2,2.1074295043945312,21.925878524780273,5.723404884338378
mps-uncap,0.3,2.471351623535156,27.775001525878906,6.467103958129883
mps-uncap,0.4,3.156709671020508,30.851626396179192,8.473396301269531
