mode,load,0_alexnet-8,1_densenet121-32,2_vgg19-4
mps-uncap,0.8,2.7555227279663086,34.79933738708496,8.219242095947266
mps-uncap,0.9,4.674434661865234,64.3312931060791,14.387726783752441
mps-uncap,1.0,11.534452438354492,93.96529197692871,56.54191970825195
mps-uncap,0.5,1.4984607696533203,21.98648452758789,4.338741302490234
mps-uncap,0.6,1.7697811126708984,24.052858352661133,5.235910415649414
mps-uncap,0.7,2.108335494995117,27.559280395507812,6.389617919921875
mps-uncap,0.1,1.36566162109375,17.82393455505371,3.573894500732422
mps-uncap,0.2,1.4035701751708984,17.702102661132812,3.522038459777832
mps-uncap,0.3,1.428842544555664,18.6154842376709,3.6308765411376953
mps-uncap,0.4,1.4007091522216797,19.792556762695312,3.9589405059814453
