mode,load,0_efficientnet_b7-2,1_inception_v3-4,2_resnet34-32
mps-uncap,0.8,25.410890579223633,13.471126556396484,8.909463882446289
mps-uncap,0.9,28.34916114807129,14.117956161499023,9.037017822265625
mps-uncap,1.0,27.601957321166992,12.803792953491211,9.13238525390625
mps-uncap,0.5,26.421308517456055,13.632535934448242,8.590221405029297
mps-uncap,0.6,26.20410919189453,14.23192024230957,9.220600128173828
mps-uncap,0.7,26.430845260620117,13.162374496459961,9.201288223266602
mps-uncap,0.1,34.57808494567871,14.704704284667969,8.127689361572266
mps-uncap,0.2,32.19795227050781,14.59813117980957,8.048772811889648
mps-uncap,0.3,32.72604942321777,15.147924423217773,8.430719375610352
mps-uncap,0.4,26.145219802856445,14.597654342651367,8.196592330932617
