mode,load,0_efficientnet_b7-2,1_inception_v3-4,2_resnet34-32
mps-uncap,0.8,134.02710676193234,76.60039186477661,56.36187076568602
mps-uncap,0.9,230.04243373870818,153.6719989776608,92.72503852844238
mps-uncap,1.0,946.1456775665283,829.8980045318605,505.62785863876394
mps-uncap,0.5,47.16118097305298,29.181058406829866,25.795841217040998
mps-uncap,0.6,58.59970331192032,33.46825838088989,32.526946067810094
mps-uncap,0.7,67.30130195617666,45.56488037109381,43.39872121810914
mps-uncap,0.1,44.266078472137416,24.536960124969493,12.338037490844734
mps-uncap,0.2,43.02208423614504,26.600294113159173,14.324707984924316
mps-uncap,0.3,43.97751092910761,29.616785049438473,17.831573486328104
mps-uncap,0.4,47.7439403533935,32.097852230072135,20.826292037963864
