mode,load,0_efficientnet_b7-2,1_inception_v3-4,2_resnet34-32
mps-uncap,0.8,19.924402236938477,9.10043716430664,7.44175910949707
mps-uncap,0.9,22.466301918029785,9.937524795532227,7.576227188110352
mps-uncap,1.0,24.641036987304688,9.765863418579102,8.094310760498047
mps-uncap,0.5,16.484379768371582,8.532524108886719,6.835699081420898
mps-uncap,0.6,16.83199405670166,8.336663246154785,7.019996643066406
mps-uncap,0.7,17.644643783569336,8.383512496948242,7.122039794921875
mps-uncap,0.1,22.942662239074707,12.246489524841309,6.313562393188477
mps-uncap,0.2,20.845890045166016,11.96742057800293,6.3048601150512695
mps-uncap,0.3,19.780755043029785,11.228322982788086,6.580591201782227
mps-uncap,0.4,16.353368759155273,9.45127010345459,6.702423095703125
