mode,load,0_efficientnet_b7-2,1_inception_v3-4,2_resnet34-32
mps-uncap,0.8,163.69104385375977,111.53197288513184,79.92362976074219
mps-uncap,0.9,275.50673484802246,217.6811695098877,124.18985366821289
mps-uncap,1.0,997.8182315826416,878.0422210693359,558.3720207214355
mps-uncap,0.5,45.2885627746582,34.26861763000488,31.224966049194336
mps-uncap,0.6,78.60112190246582,43.40386390686035,45.00246047973633
mps-uncap,0.7,82.29303359985352,66.70212745666504,58.356523513793945
mps-uncap,0.1,29.201030731201172,33.44583511352539,11.730670928955078
mps-uncap,0.2,33.0810546875,26.867389678955078,12.598276138305664
mps-uncap,0.3,39.929866790771484,30.861854553222656,18.15652847290039
mps-uncap,0.4,44.10552978515625,35.727500915527344,43.676137924194336
