mode,load,0_efficientnet_b7-2,1_inception_v3-4,2_resnet34-32
mps-uncap,0.8,68.35684776306152,34.748077392578125,33.371496200561516
mps-uncap,0.9,129.4466257095337,78.25241088867192,49.6523380279541
mps-uncap,1.0,741.6388988494873,689.4257545471191,340.90256690979004
mps-uncap,0.5,32.408261299133315,18.730044364929203,14.559507369995117
mps-uncap,0.6,36.4645004272461,19.72362995147705,18.8934326171875
mps-uncap,0.7,43.735933303833015,23.2905387878418,23.5454559326172
mps-uncap,0.1,32.60650634765625,15.852141380310085,7.203722000122071
mps-uncap,0.2,31.2807559967041,19.772291183471694,9.14888381958008
mps-uncap,0.3,31.10659122467041,20.35236358642578,11.609888076782227
mps-uncap,0.4,31.86202049255371,19.70064640045166,12.724971771240234
