mode,load,0_efficientnet_b5-4,1_mobilenet_v2-32,2_mobilenet_v3_large-2,3_resnet18-32
mps-uncap,1.0,119.88565958598238,3046.3124822701675,224.28030112417886,3996.2049529284754
