mode,load,0_efficientnet_b7-4,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,22.049427032470703,13.743400573730469,1.7323493957519531
mps-uncap,0.9,22.358417510986328,13.988971710205078,1.7704963684082031
mps-uncap,1.0,23.219823837280273,13.960838317871094,1.8055438995361328
mps-uncap,0.5,21.064281463623047,13.551473617553711,1.7387866973876953
mps-uncap,0.6,21.2557315826416,13.402223587036133,1.714468002319336
mps-uncap,0.7,21.90876007080078,13.358592987060547,1.7414093017578125
mps-uncap,0.1,21.090030670166016,13.324499130249023,1.9497871398925781
mps-uncap,0.2,21.427631378173828,13.269186019897461,1.7960071563720703
mps-uncap,0.3,20.770549774169922,13.23699951171875,1.7156600952148438
mps-uncap,0.4,21.262645721435547,13.543367385864258,1.7282962799072266
