mode,load,0_efficientnet_b7-4,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,23.578453063964844,14.304161071777344,2.9734373092651367
mps-uncap,0.9,23.76244068145752,14.179182052612305,2.9818296432495117
mps-uncap,1.0,23.325061798095703,14.302730560302734,2.9835462570190434
mps-uncap,0.5,23.25439453125,14.68358039855957,2.676725387573242
mps-uncap,0.6,23.174095153808594,14.28515911102295,2.726316452026367
mps-uncap,0.7,24.095726013183594,15.271949768066406,2.4034976959228516
mps-uncap,0.1,35.19511222839356,23.66921901702881,3.9223432540893555
mps-uncap,0.2,24.521875381469727,18.462610244750984,3.882884979248047
mps-uncap,0.3,23.73957633972168,15.924692153930664,3.718852996826172
mps-uncap,0.4,23.587489128112793,15.080976486206055,2.9561042785644536
