mode,load,0_efficientnet_b7-4,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,1087.904930114746,1036.228895187378,360.9731197357178
mps-uncap,0.9,5214.180707931519,5266.889333724976,7265.949726104736
mps-uncap,1.0,10471.940994262695,12961.412191390991,12777.633666992188
mps-uncap,0.5,151.96633338928223,176.06806755065918,14.818191528320312
mps-uncap,0.6,186.73229217529297,150.90227127075195,30.600547790527344
mps-uncap,0.7,268.77403259277344,371.97327613830566,28.079509735107422
mps-uncap,0.1,57.84201622009277,61.567068099975586,11.994361877441406
mps-uncap,0.2,67.02876091003418,64.47124481201172,15.629053115844727
mps-uncap,0.3,108.00576210021973,60.17565727233887,17.793655395507812
mps-uncap,0.4,102.42772102355957,160.58731079101562,17.345666885375977
