mode,load,0_efficientnet_b7-4,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,21.190881729125977,13.55123519897461,1.6798973083496094
mps-uncap,0.9,21.643400192260742,13.311147689819336,1.6880035400390625
mps-uncap,1.0,21.062612533569336,13.424396514892578,1.6984939575195312
mps-uncap,0.5,20.78723907470703,13.511419296264648,1.714944839477539
mps-uncap,0.6,21.04043960571289,13.300657272338867,1.689910888671875
mps-uncap,0.7,21.582841873168945,13.220548629760742,1.7056465148925781
mps-uncap,0.1,20.93029022216797,13.14091682434082,1.9338130950927734
mps-uncap,0.2,21.26312255859375,13.147830963134766,1.7337799072265625
mps-uncap,0.3,20.617008209228516,13.129711151123047,1.6865730285644531
mps-uncap,0.4,21.155357360839844,13.484001159667969,1.7015933990478516
