mode,load,0_efficientnet_b7-4,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,1003.0698299407959,889.7064065933222,333.61839056015026
mps-uncap,0.9,5084.003653526304,5101.799097061157,7224.8815178871155
mps-uncap,1.0,10354.184620380402,12857.516050338745,12678.435161113737
mps-uncap,0.5,97.22279548645018,106.71013832092278,7.6018309593200675
mps-uncap,0.6,128.3064126968384,96.36224508285522,12.659254074096703
mps-uncap,0.7,203.13443183898914,253.80598545074463,14.45887565612794
mps-uncap,0.1,26.826465129852277,27.482602596283012,5.505645275115958
mps-uncap,0.2,38.38484287261962,29.01591539382909,6.7909121513366735
mps-uncap,0.3,49.97768402099607,28.02507877349855,7.877683639526365
mps-uncap,0.4,61.26444816589356,99.98421430587769,6.9241809844970685
