mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,92.3917293548584,57.485342025756836,21.089553833007812
mig,0.6,193.58325004577637,20.033836364746094,66.30587577819824
mps-uncap,0.7,103.0421257019043,64.2251968383789,22.38178253173828
mig,0.7,335.62779426574707,18.076181411743164,66.89214706420898
mps-uncap,0.8,149.60527420043945,214.73193168640137,23.517370223999023
mig,0.8,526.6597270965576,33.06436538696289,122.22623825073242
mps-uncap,0.9,222.22018241882324,12826.332807540894,30.29346466064453
mig,0.9,743.0903911590576,63.10296058654785,213.8991355895996
mps-uncap,1.0,289.97087478637695,24309.020280838013,43.497323989868164
mig,1.0,1307.6050281524658,674.1940975189209,605.0372123718262
mps-uncap,1.1,431.17713928222656,35880.75256347656,64.50510025024414
mig,1.1,7695.089340209961,9090.107202529907,9524.703741073608
mps-uncap,1.2,674.7183799743652,45367.095947265625,50.94194412231445
mig,1.2,15226.315021514893,15778.463363647461,15264.134168624878
mps-uncap,1.3,5263.418197631836,51001.63912773132,77.53252983093262
mig,1.3,22447.41177558899,20424.35312271118,21254.689693450928
